"census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","arrest_pct_tot","arrest_pct_B","arrest_pct_W","pop_pct_tot","pop_pct_B","pop_pct_W","sir_tot","sir_B","sir_W","RE_tot","RE_B","RE_W"
11100,2018,434,111,546,37,129,2724,344,2036,0.126284875,0.74743025,100,79.4909357260575,20.3442592931697,20.0433170588451,21.3152595648544,32.258064516129,0.100012179975079,1.88206886376522,14.575873160561,0.535900175571442,-1.18617212772369,0.784063339233398
11200,2010,169,59,229,37,129,2538,1306,1212,0.514578408,0.477541371,100,73.8105630728939,25.7965953731995,9.02249714353256,13.94274399802,4.5172651404946,0.100004759636144,1.23077768944637,2.0606303232576,-2.53753113746643,-1.71345102787018,-2.64039921760559
11200,2011,219,91,310,37,129,2409,1256,1111,0.521378165,0.461187215,100,70.6546275395034,29.3776201225411,12.8678759702794,19.710197101971,7.24464612690072,0.100006115685555,1.73979001527249,3.3043240101291,0.360715448856354,0.658089399337769,0.185985386371613
11200,2012,248,86,335,37,129,2131,1155,934,0.541999061,0.438291882,100,74.0376007162041,25.6938227394807,15.7195814368167,26.5496199550369,7.44524283611809,0.100005846216718,2.34318298420613,3.39476301383434,-0.737267255783081,-0.365897625684738,-0.642165899276733
11200,2013,208,61,269,37,129,2180,1212,945,0.555963303,0.433486239,100,77.3318468970643,22.7053140096618,12.3388835374524,22.0082530949106,5.03258807029123,0.100004802367899,1.94239567859296,2.29509592628225,-1.16451287269592,-1.32292973995209,-0.94564414024353
11200,2014,140,72,212,37,129,2160,1153,980,0.533796296,0.453703704,100,66.0537482319661,33.993399339934,9.81436044627564,14.2842567084991,6.24403781111786,0.100003750043157,1.26073155031472,2.84703764927531,-0.256696343421936,-0.516746461391449,-0.17031691968441
11200,2015,196,84,282,37,129,1983,1233,708,0.621785174,0.357034796,100,69.5143566111308,29.8121233605105,14.2201603549997,27.6797062561785,6.81209958640824,0.100004579504354,2.44226761694946,3.1068312666971,0.180453166365623,-0.206839352846146,0.0747972279787064
11200,2016,211,113,326,37,129,2472,1177,1248,0.476132686,0.504854369,100,64.7347439435756,34.6826126954922,13.187168803851,16.9056966589216,9.5998640727211,0.100006599525636,1.49235630219868,4.37750872419977,0.0955384075641632,0.736481308937073,0.132199808955193
11200,2017,189,86,277,37,129,2527,1327,1173,0.525128611,0.464186783,100,68.2425117286178,31.0718152291591,10.9611808001266,16.1111584690137,6.48029538090573,0.100005732336345,1.42216113715264,2.95626107168631,2.09096097946167,1.04252111911774,2.2300763130188
11200,2018,197,84,284,37,129,2540,1261,1254,0.496456693,0.493700787,100,69.376979936642,29.6022527279127,11.1806621786544,15.7084761980703,6.66085163745936,0.100005907431717,1.38667540715825,3.03809482958323,-0.358686357736588,-1.00063908100128,-0.231039270758629
11300,2010,131,309,449,37,129,1493,1173,213,0.785666443,0.142665774,100,29.1917167668671,68.8265419728346,30.0716629830554,61.4734866259972,26.3404654334669,0.100005489752972,5.41011296884378,12.0110166738208,-0.211634814739227,0.487878769636154,-0.128663524985313
11300,2011,166,394,562,37,129,1357,1049,236,0.77302874,0.173913043,100,29.5499021526419,70.1120797011208,41.4118340579176,70.3091910207539,37.5560003812792,0.100006245436787,6.18992745594615,17.1175077034159,0.437653034925461,-0.956275403499603,0.834967732429504
11300,2012,160,439,607,37,129,1487,1144,217,0.76933423,0.145931406,100,26.3712732663482,72.3274584088289,40.8176988770089,73.6987563334869,38.3707717856831,0.100007391733718,6.4864631152596,17.4950427068765,0.925776243209839,1.13954997062683,1.04745268821716
11300,2013,140,307,450,37,129,1633,1170,269,0.71647275,0.164727495,100,31.1264163519218,68.229282381693,27.5549568305676,52.0252694165738,26.23707375438,0.100006017905342,4.58209344001048,11.9637543671904,-0.914444625377655,-0.600203394889832,-0.778693735599518
11300,2014,136,268,409,37,129,1533,1125,218,0.733855186,0.142204827,100,33.2681495966756,65.5340992422391,26.6779727349814,62.3567171022467,23.8201048795663,0.100005134665028,5.48830445602016,10.8599931988894,0.167126357555389,-0.198893502354622,-0.0531377568840981
11300,2015,172,301,474,37,129,1671,1251,267,0.748653501,0.15978456,100,36.3003585741405,63.5098080573719,28.3645502962121,64.395357543991,24.0588282311566,0.100006486365922,5.6714580484821,10.9732116588047,0.619517624378204,-0.944169461727142,0.860857903957367
11300,2016,138,288,430,37,129,1758,1383,209,0.78668942,0.118885097,100,32.1088119042083,66.984422227389,24.4582219441442,65.9971305595409,20.8227893861615,0.100006190617628,5.80781957785845,9.50049027676911,0.826167821884155,1.02081954479218,0.907374262809753
11300,2017,162,336,504,37,129,1804,1304,259,0.722838137,0.143569845,100,32.1563181908352,66.6732791112874,27.9363671636827,62.524121960633,25.7648953301127,0.100007445840408,5.506156596932,11.7530507459714,-1.76181828975677,-1.5206458568573,-1.49777936935425
11300,2018,119,210,329,37,129,1816,1337,245,0.73623348,0.134911894,100,36.1896080218778,63.8407778790641,18.1157425251913,48.5516115871073,15.7056315907561,0.100004892810502,4.27493823640515,7.16496890265843,-0.949381649494171,-1.66725814342499,-0.648335814476013
11400,2010,369,324,693,37,129,1362,286,1045,0.209985316,0.767254038,100,53.2534987736257,46.7609291588515,50.8773217825417,35.3076260644914,113.24711639287,0.100007729599569,3.11641340717293,51.038044459822,-1.66419494152069,-1.82901048660278,-1.43797922134399
11400,2011,388,317,707,37,129,1407,272,1125,0.193319119,0.799573561,100,54.8861547164475,44.8451421298261,50.2451851325421,34.4858234823571,116.501286291804,0.100008146295599,3.04403943861459,52.4630370786799,-0.185327723622322,-0.0243615414947271,-0.137725949287415
11400,2012,223,170,394,37,129,1502,408,1085,0.271637816,0.722370173,100,56.6099974625729,43.1616341030195,26.229944744025,20.5511012809879,41.6564567507964,0.100004846328049,1.81398476601682,18.860547599955,-0.992807686328888,-0.720642924308777,-0.733279526233673
11400,2013,206,119,327,37,129,1633,514,1111,0.314758114,0.680342927,100,63.0082543564659,36.4108835218588,20.0232686302125,18.540185401854,23.1472476171951,0.100004373011215,1.63651480888645,10.503744961322,1.71901965141296,-0.0307853370904922,2.01361656188965
11400,2014,173,127,300,37,129,1687,396,1241,0.234736218,0.73562537,100,57.6807730756414,42.3525491502832,17.7819927686563,13.9392474417855,32.0626104519061,0.100004144603516,1.23048760417853,14.5120274613432,-1.42121648788452,-0.56138402223587,-1.83550572395325
11400,2015,135,149,287,37,129,1717,353,1297,0.205591147,0.755387303,100,47.0567746429815,51.9331243469174,16.7142274765593,10.4078328579138,42.1976777116964,0.100004035513883,0.918776865286702,19.0733523315114,2.09710621833801,-0.043077576905489,2.64130043983459
11400,2016,165,74,241,37,129,1681,382,1217,0.227245687,0.723973825,100,68.4778100373289,30.7341352136043,14.3358515257867,13.5568153808233,19.3666579429469,0.100003317656433,1.19671351504394,8.76205704394163,1.14188802242279,0.772812128067017,1.36895477771759
11400,2017,154,127,282,37,129,1664,372,1184,0.223557692,0.711538462,100,54.6260191421482,45.0549450549451,16.9460969893636,13.0056583058863,34.1306100510615,0.100003842811521,1.14804012988609,15.4369070172158,-0.0132043771445751,-0.0873654708266258,-0.0438761226832867
11400,2018,250,135,388,37,129,1652,386,1157,0.233656174,0.700363196,100,64.442154083999,34.8106158206648,23.4852611827371,21.6057384841414,34.965034965035,0.100005249143219,1.90716006917964,15.8211291139332,0.392548620700836,0.932829916477203,-0.2820725440979
11500,2010,42,49,91,37,129,8118,5660,1826,0.697216063,0.224932249,100,46.2129527991219,53.8968166849616,1.12095194688412,2.29998357154592,0.865709086411901,0.100006049745331,0.203072171256793,0.395949038051426,0.28547078371048,0.616778552532196,0.301311433315277
11500,2011,24,77,101,37,129,8534,6449,1731,0.75568315,0.202835716,100,23.837784371909,76.2611275964392,1.18348742105201,1.38640170989544,1.19396504938674,0.100007058634038,0.122406518228688,0.546136155468213,1.19103586673737,0.498905420303345,1.29176700115204
11500,2012,36,60,96,37,129,8894,6632,1989,0.745671239,0.223633911,100,37.5650364203954,62.5390218522373,1.07936722096671,1.80986375747826,0.904690821911612,0.100006992218835,0.159803696667147,0.41382603805043,-0.834336042404175,-0.773920357227325,-0.85615485906601
11500,2013,20,55,75,37,129,8893,6673,1875,0.750365456,0.210839987,100,26.7643142476698,73.3688415446072,0.843350462718287,1.06660978081169,0.824204642519968,0.100005462056767,0.094175103537493,0.377011402441502,3.15705275535583,3.5457603931427,2.98286056518555
11500,2014,28,52,81,37,129,8631,6454,1808,0.747769667,0.209477465,100,34.6485819975339,64.2416769420469,0.938466707603897,1.54858691444057,0.805689406733704,0.100005725228035,0.1367286134853,0.368533695199075,-0.54078608751297,-0.299768358469009,-0.453331083059311
11500,2015,23,31,54,37,129,8547,6443,1614,0.753831754,0.188838189,100,42.6987060998152,57.4861367837338,0.631793239812334,1.42494269252215,0.481134857444398,0.100003779672036,0.125805208011208,0.220077607530667,1.98034334182739,2.05416893959045,2.0984890460968
11500,2016,23,46,69,37,129,8450,6281,1748,0.743313609,0.206863905,100,33.4298118668596,66.7149059334298,0.816558383924451,1.31571420399291,0.732355797551384,0.100004774769966,0.116165972619698,0.33498347223564,1.45861148834229,0.999080419540405,1.62615847587585
11500,2017,26,46,72,37,129,8313,6312,1669,0.759292674,0.200769879,100,36.1997226074896,63.9389736477115,0.866102897835946,1.55772572044815,0.728759050078421,0.100004901589429,0.137530541858016,0.333339466768308,0.393760025501251,0.612958431243896,-0.674840211868286
11500,2018,32,49,81,37,129,8000,6031,1668,0.753875,0.2085,100,39.5807644882861,60.5425400739827,1.0124873439082,1.91835021881182,0.812455439306263,0.100005306664845,0.169369785330223,0.371610505799931,-1.39856350421906,-0.604921817779541,-0.803183853626251
11603,2010,31,38,69,37,129,6377,4964,965,0.778422456,0.151325074,100,45.0072358900145,55.137481910275,1.08199651879381,3.21210237281111,0.765496263169557,0.100003603397405,0.283497323297789,0.350075941442613,1.32496070861816,1.50306260585785,0.341241240501404
11603,2011,11,29,40,37,129,6827,5181,1054,0.758898491,0.154386993,100,27.6807980049875,72.568578553616,0.585900309062413,1.04354425576321,0.559726698963541,0.100002236333389,0.0921086028167031,0.255983283257609,1.95370554924011,0.668932616710663,1.85733962059021
11603,2012,16,9,27,37,129,6893,5237,1326,0.759756274,0.19236907,100,59.409594095941,33.5793357933579,0.391696043869957,1.20654550938843,0.171850833476542,0.100001524118366,0.106512157449625,0.0785943332949092,-0.682596385478973,-0.71494048833847,-0.959527909755707
11603,2013,18,72,90,37,129,6662,5086,1273,0.763434404,0.191083759,100,20.0887902330744,80.0221975582686,1.35092538388796,1.41387165187338,1.41562297241501,0.100004910139056,0.124811553224876,0.647405194336946,0.177138566970825,-0.30117854475975,0.205795228481293
11603,2014,9,8,17,37,129,7203,5511,1422,0.765097876,0.197417743,100,53.2163742690058,47.3684210526316,0.236009495911483,0.632866886998101,0.145161582987062,0.100001002787681,0.0558708340306484,0.0663910796568463,1.82922434806824,1.20691311359406,1.81729829311371
11603,2015,6,11,17,37,129,7664,5772,1560,0.753131524,0.203549061,100,35.672514619883,64.9122807017544,0.22181338970003,0.384590731363374,0.190571888913913,0.100001066967206,0.0339541406827979,0.0871631296945288,2.90928411483765,2.59124374389648,2.72046852111816
11603,2016,1,5,6,37,129,7499,5601,1517,0.746899587,0.202293639,100,18.0327868852459,83.6065573770492,0.0800096011521382,0.0659152330103487,0.089268179464748,0.100000368469256,0.00581933748907586,0.0408282136137975,0.370809078216553,0.35959404706955,0.154972478747368
11603,2017,5,11,16,37,129,7708,5723,1627,0.74247535,0.211079398,100,31.6770186335404,68.944099378882,0.207573850884135,0.30729518775736,0.192203526061051,0.100001009969695,0.0271305541210805,0.087908819035897,-1.81170046329498,-2.09551048278809,-1.52811574935913
11603,2018,9,4,13,37,129,7781,5952,1493,0.764940239,0.191877651,100,69.4656488549618,31.2977099236641,0.167071493747671,0.602772754671489,0.0672031719897179,0.10000082837202,0.0532154531209092,0.0307378812953032,-2.62994289398193,-2.03009867668152,-2.36963605880737
11605,2010,86,98,184,37,129,5228,4046,893,0.773909717,0.170811018,100,46.7680608365019,53.286257468767,3.51944300988887,9.62938080842011,2.42208546501569,0.100007877711206,0.849825098936879,1.10743914486899,-0.0929115414619446,0.211181297898293,-0.274113804101944
11605,2011,91,147,241,37,129,4916,3292,1312,0.669650122,0.266883645,100,37.785151389465,61.0120282040647,4.90225992148248,6.93544699336941,4.4652349564108,0.100009702319469,0.612247746487079,2.04110238416874,-1.01727366447449,-1.60380482673645,-0.811415135860443
11605,2012,79,155,236,37,129,4981,3407,1209,0.683999197,0.242722345,100,33.5027530707327,65.6925031766201,4.7379092971432,6.5337854602597,4.54932347157407,0.100009626650359,0.576760534893191,2.07963539882236,-2.07027792930603,1.14600110054016,-2.40178442001343
11605,2013,94,164,260,37,129,5130,3493,1158,0.680896686,0.225730994,100,36.1783929257978,63.0911188004614,5.06812732695269,8.11674294102409,4.69497008387965,0.10001092288514,0.716473407415497,2.14628428437456,0.903217196464539,-0.082921102643013,0.96270740032196
11605,2014,63,111,174,37,129,5060,3743,822,0.73972332,0.162450593,100,36.2435381964388,63.8139000574383,3.43866722001541,7.66330130154482,2.96545643984932,0.10000721018518,0.676260819425446,1.35576088014264,0.0403670445084572,-0.0958672389388084,-0.155220717191696
11605,2015,90,162,255,37,129,5044,3962,797,0.785487708,0.158009516,100,35.3194825558604,63.5437083496668,5.05541127257588,11.290929619872,4.08874081926251,0.10001053323836,0.996357191208462,1.86943259950865,-0.672983527183533,0.171922937035561,-0.658357203006744
11605,2016,88,115,207,37,129,5382,4139,881,0.769044965,0.163693794,100,42.5398358281024,55.5770159343312,3.84608238419948,9.98751560549313,2.77838177381556,0.100009123483536,0.88142117454071,1.27037843996987,2.16935801506042,-0.146163359284401,2.47753000259399
11605,2017,121,133,257,37,129,5115,3904,926,0.763245357,0.181036168,100,47.1022948269156,51.7697394010113,5.02433970010361,13.0655436777886,3.40667503393868,0.100010765282108,1.15311398406004,1.55755594523929,0.613737225532532,-1.14155042171478,0.735793828964233
11605,2018,65,103,169,37,129,5603,4176,1346,0.74531501,0.240228449,100,38.4979302188054,60.969840331165,3.01618746765184,4.8287645791546,2.4664160340988,0.100007754503223,0.42628035190672,1.1277470145239,0.0864456072449684,0.934379100799561,0.063575491309166
11606,2010,11,15,26,37,129,4020,3335,470,0.82960199,0.116915423,100,42.5287356321839,57.8544061302682,0.64675008084376,2.33992767496277,0.449761626338041,0.100000855945385,0.20634375022053,0.20559401967498,0.721472442150116,0.87975537776947,0.921129405498505
11606,2011,8,24,33,37,129,4047,3341,549,0.82554979,0.135656042,100,24.4712990936556,72.809667673716,0.815398680536681,1.45692952103442,0.718326299721649,0.100001093688884,0.128508359714279,0.328360487681471,1.13057398796082,2.6760368347168,0.801526427268982
11606,2012,7,28,35,37,129,4201,3559,463,0.847179243,0.110211854,100,20.2279202279202,80.0569800569801,0.833115136511866,1.51155258043619,0.786715742743952,0.100001204113373,0.133291122240825,0.359652072026027,-1.0314416885376,-1.60298943519592,-0.635845422744751
11606,2013,8,14,22,37,129,4285,3582,600,0.835939323,0.140023337,100,36.6515837104072,63.8009049773756,0.513406921658771,1.33311114814198,0.390832193406103,0.100000772005085,0.117601206422837,0.178672847759698,0.418671697378159,-0.0684663355350494,0.334769517183304
11606,2014,4,18,23,37,129,4498,3843,509,0.854379724,0.113161405,100,17.7489177489177,78.3549783549784,0.511327004735333,0.785700255352583,0.468371887278499,0.100000847215594,0.0692948767310353,0.214139049476155,0.621822237968445,0.706248939037323,0.734889388084412
11606,2015,13,33,46,37,129,4786,4016,629,0.839114083,0.13142499,100,28.4164859002169,71.8004338394794,0.961116566724473,2.06644412652996,0.821692686935086,0.100001802923003,0.182303573836797,0.375695716024145,0.198765993118286,-0.0526348650455475,0.43262904882431
11606,2016,2,13,15,37,129,4809,4084,595,0.849241006,0.123726346,100,13.9072847682119,86.7549668874172,0.311908673140504,0.336077970089061,0.318307583066037,0.100000590734982,0.0296469967323767,0.145539828430838,-1.39424574375153,0.0819061174988747,-2.07631015777588
11606,2017,7,12,19,37,129,5044,4180,671,0.828707375,0.133029342,100,37.1727748691099,63.3507853403141,0.376677702662517,1.04306362688124,0.287074471902586,0.100000784829525,0.0920271808455852,0.131262409077293,-2.11095952987671,-1.8571435213089,-1.77959012985229
11606,2018,9,11,20,37,129,5114,4278,628,0.83652718,0.122800156,100,45.273631840796,55.2238805970149,0.391075653585186,1.43289285145677,0.2571234893995,0.100000837601359,0.126410855827416,0.117570453651776,-2.23777484893799,-2.61049342155457,-1.92821216583252
11607,2010,0,3,3,37,129,10451,8353,882,0.79925366,0.084393838,100,3.2258064516129,100,0.028705112380515,0,0.0359148100705127,0.100000256759048,0,0.0164305300022836,-0.275192558765411,-0.0148614896461368,-0.19384840130806
11607,2011,0,6,6,37,129,10451,8518,924,0.815041623,0.088412592,100,1.63934426229508,100,0.0574102247610299,0,0.0704382432702128,0.100000513518095,0,0.0322248586888286,-0.741838455200195,-0.468986481428146,-0.519110560417175
11607,2012,1,43,44,37,129,10824,9515,891,0.879065041,0.082317073,100,2.49433106575964,97.7324263038549,0.406500309494554,0.112220850634048,0.451913274689704,0.100003900202118,0.00990384634514646,0.206757613698721,-0.323130041360855,-0.0321159921586514,-0.203227832913399
11607,2013,0,4,4,37,129,10985,9677,986,0.880928539,0.089758762,100,2.4390243902439,100,0.0364129593722406,0,0.0413346973783468,0.100000359837737,0,0.0189114397858666,-0.355206459760666,-1.45489645004272,-0.18477788567543
11607,2014,0,3,3,37,129,10857,9319,1073,0.858340241,0.098830248,100,3.2258064516129,100,0.0276316880198211,0,0.0321919498664034,0.100000266733612,0,0.0147281907126099,1.21442401409149,-0.043077576905489,1.53145229816437
11607,2015,0,6,6,37,129,10860,9222,1194,0.849171271,0.109944751,100,1.63934426229508,100,0.0552481100542352,0,0.0650611032194403,0.100000533614632,0,0.0297660595323832,2.01426529884338,1.70298707485199,2.08474206924438
11607,2016,0,1,1,37,129,11571,9543,1385,0.824734249,0.119695791,100,9.09090909090909,100,0.00864222070503236,0,0.0104787752407499,0.100000094758363,0,0.00479421533820428,0.444475114345551,0.314106047153473,0.166099712252617
11607,2017,2,5,7,37,129,11629,9349,1629,0.80393843,0.140080832,100,29.5774647887324,71.8309859154929,0.0601938241136459,0.122767172058192,0.0534810837406809,0.100000666633393,0.0108389050857086,0.0244682542651051,0.270324289798737,0.731436610221863,-0.353407114744186
11607,2018,0,2,2,37,129,12732,10186,1434,0.800031417,0.112629595,100,4.76190476190476,100,0.0157083277699672,0,0.0196346000922826,0.100000208532274,0,0.00898342462671561,0.262721925973892,0.547486901283264,0.280415147542953
11608,2010,1,0,1,37,129,5308,3934,1195,0.741145441,0.225131876,100,100,9.09090909090909,0.018839132646333,0.0836750062756255,0,0.100000043468792,0.00738623507824178,0,0.74982100725174,0.108725287020206,0.847864508628845
11608,2011,0,5,5,37,129,5272,4142,973,0.785660091,0.184559939,100,1.96078431372549,100,0.0948388687619734,0,0.120711716279182,0.100000215869885,0,0.0551938841775923,-0.982730567455292,-1.22811925411224,-0.972760915756226
11608,2012,1,0,1,37,129,5457,4263,1015,0.781198461,0.185999633,100,100,9.09090909090909,0.0183247512415019,0.098512461826421,0,0.100000044688997,0.00869497034757556,0,3.1512451171875,4.22155284881592,2.81305813789368
11608,2013,0,0,0,37,129,5674,4607,871,0.811949242,0.153507226,100,100,100,0,0,0,0.1,0,0,-0.39111790060997,-0.304691284894943,-0.260512888431549
11608,2014,0,0,0,37,129,5766,4958,633,0.859868193,0.109781478,100,100,100,0,0,0,0.1,0,0,1.46009349822998,1.18846237659454,1.64421010017395
11608,2015,0,0,0,37,129,6467,5381,813,0.832070512,0.125715169,100,100,100,0,0,0,0.1,0,0,1.49878895282745,1.80461812019348,1.45809590816498
11608,2016,1,0,1,37,129,5993,4789,967,0.799098949,0.161354914,100,100,9.09090909090909,0.0166858554003771,0.103401923275773,0,0.100000049078461,0.00912617788410337,0,-0.758090794086456,-0.48647665977478,-1.08702170848846
11608,2017,0,0,0,37,129,6101,5002,765,0.819865596,0.12538928,100,100,100,0,0,0,0.1,0,0,-1.71814680099487,-0.897577464580536,-0.815146505832672
11608,2018,0,0,0,37,129,6144,4906,1003,0.798502604,0.163248698,100,100,100,0,0,0,0.1,0,0,0.867473959922791,0.623963713645935,0.345844626426697
11701,2010,16,91,107,37,129,4056,3749,139,0.924309665,0.034270217,100,15.0326797385621,85.0606909430439,2.63800202164641,11.5025161754134,2.42724920647622,0.100003554089644,1.01033644592964,1.10970296791011,1.49102115631104,0.495567709207535,1.41538667678833
11701,2011,14,91,105,37,129,4345,3998,141,0.92013809,0.032451093,100,13.4157944814462,86.6793529971456,2.41651515500219,9.92204110559887,2.27608113854081,0.100003736162298,0.871582820104984,1.04066843907489,-0.917392253875732,-0.766092658042908,-0.795254766941071
11701,2012,18,73,91,37,129,4710,4469,118,0.948832272,0.025053079,100,19.8682766190999,80.2414928649835,1.93201842848347,15.2413209144793,1.63343849992168,0.100003510014845,1.33740688706662,0.746927816892026,0.359824746847153,0.0102715352550149,0.216346338391304
11701,2013,15,57,72,37,129,4775,4520,125,0.946596859,0.02617801,100,20.9431345353675,79.1955617198336,1.50782182572093,11.9904076738609,1.26103404791929,0.100002815480515,1.0525313573281,0.576643715018898,-0.183724626898766,0.148019194602966,-0.667700946331024
11701,2014,15,69,84,37,129,4840,4589,89,0.948140496,0.01838843,100,17.9548156956005,82.1640903686088,1.73550133261709,16.8350168350168,1.50356279008956,0.100003329440833,1.47409048669017,0.687557116066921,2.21880173683167,1.98374736309052,2.04055786132812
11701,2015,9,70,79,37,129,4995,4823,0,0.965565566,0,100,11.5044247787611,88.621997471555,1.58154991892054,9000,1.45134871762974,0.10000323153778,90,0.663711775833888,0.422179669141769,-0.232942059636116,0.3950474858284
11701,2016,25,77,102,37,129,5065,4956,0,0.978479763,0,100,24.5837414299706,75.5142017629775,2.01378057688891,25000,1.55364096769637,0.10000423083682,250,0.710508410646354,-2.2852885723114,-2.34505200386047,-1.94797813892365
11701,2017,29,78,108,37,129,4850,4650,92,0.958762887,0.018969072,100,26.9195189639223,72.2479185938945,2.2267582111709,31.4875135722041,1.67738328207996,0.100004289554083,2.75786025131547,0.767052474155482,-2.79482460021973,-1.99197936058044,-2.48774313926697
11701,2018,16,69,85,37,129,4811,4618,38,0.9598836,0.007898566,100,18.9189189189189,81.1985898942421,1.76674772920954,41.994750656168,1.49412095883588,0.100003348890414,3.63470118077341,0.683243687645754,0.00730227818712592,0.375401556491852,-0.162054672837257
11703,2010,0,32,33,37,129,3582,3408,111,0.951423786,0.030988275,100,0.302114803625378,96.9788519637462,0.92124731302867,0,0.938939585106071,0.100000968024112,0,0.42921827007224,-1.49577116966248,-0.616094589233398,-1.43476116657257
11703,2011,7,32,39,37,129,3729,3620,27,0.970769643,0.007240547,100,18.1585677749361,82.0971867007673,1.04582875224585,25.830258302583,0.883953481948013,0.100001190977739,2.21751047993048,0.404113474293757,-1.99671387672424,-0.546202301979065,-2.03676462173462
11703,2012,2,21,23,37,129,3743,3686,29,0.984771574,0.007747796,100,9.09090909090909,91.3419913419913,0.614463946995806,6.87285223367698,0.569707821274518,0.100000705008441,0.591171190039978,0.260456804402627,0.500478625297546,-0.0725895687937737,0.572093725204468
11703,2013,0,28,28,37,129,3972,3886,18,0.978348439,0.004531722,100,0.355871886120996,100,0.704916794642632,0,0.720516713414477,0.100000910780922,0,0.329423594847469,-1.10360515117645,-0.984116494655609,-1.11254024505615
11703,2014,2,14,16,37,129,3984,3875,27,0.972640562,0.006777108,100,13.0434782608696,87.5776397515528,0.401596345473256,7.38007380073801,0.361280999200021,0.100000522018586,0.633574422837281,0.165178814736432,-0.865174531936646,-0.482864737510681,-0.647417843341827
11703,2015,5,15,20,37,129,4041,3903,15,0.965850037,0.003711952,100,25.3731343283582,75.1243781094527,0.494914750934152,33.112582781457,0.384309907509416,0.100000661859032,2.78061582023038,0.175709159111323,1.86867213249207,1.06147038936615,2.0239884853363
11703,2016,0,10,10,37,129,4132,3954,17,0.956921588,0.00411423,100,0.99009900990099,100,0.242007695844728,0,0.252902051035634,0.100000338381777,0,0.115630283229541,0.0791261494159698,-1.00571048259735,0.0871481373906136
11703,2017,1,18,19,37,129,4252,4078,18,0.959078081,0.004233302,100,5.75916230366492,94.7643979057592,0.446838032971943,5.52486187845304,0.441382016134965,0.100000661596975,0.467771613871011,0.201812846503255,-0.332358956336975,0.61030524969101,-0.277096688747406
11703,2018,4,14,18,37,129,4298,4157,25,0.967194044,0.005816659,100,22.6519337016575,77.9005524861878,0.418789697773435,15.9362549800797,0.336773231339155,0.10000063355682,1.36506128167383,0.153985840957673,0.328437983989716,-1.27966070175171,0.654214978218079
11705,2010,0,5,5,37,129,8227,7770,40,0.944451197,0.00486204,100,1.96078431372549,100,0.0607747565970998,0,0.0643492361745666,0.100000336866757,0,0.0294377042973573,1.06458580493927,2.06671190261841,1.00076198577881
11705,2011,1,6,7,37,129,8153,7833,5,0.960750644,0.000613271,100,15.4929577464789,85.9154929577465,0.0858569133213134,19.6078431372549,0.0765980263241884,0.100000467371403,1.50137914772509,0.0350412938341593,-1.06681191921234,-1.57441532611847,-0.726272106170654
11705,2012,0,9,9,37,129,8220,7899,96,0.960948905,0.011678832,100,1.0989010989011,100,0.109487719127505,0,0.113937030800977,0.100000605844237,0,0.0521230144332327,-0.0539419874548912,0.0245885495096445,-0.331045031547546
11705,2013,2,1,3,37,129,8271,7990,28,0.966025874,0.003385322,100,67.741935483871,35.4838709677419,0.0362708708636094,7.11743772241993,0.0125154879162964,0.100000203201041,0.611638762514423,0.00572552366479257,0.674090087413788,0.0963976159691811,0.880714237689972
11705,2014,1,2,3,37,129,8036,7681,118,0.955823793,0.014683922,100,35.4838709677419,67.741935483871,0.0373315414193452,0.846740050804403,0.0260379372746091,0.100000197427587,0.0743003826148123,0.0119114387198744,-0.148617178201675,-0.507338404655457,0.112495824694633
11705,2015,1,0,1,37,129,7915,7543,115,0.953000632,0.014529375,100,100,9.09090909090909,0.01263407916514,0.868809730668984,0,0.100000064818291,0.0762238792133119,0,-1.32211172580719,-0.969195246696472,-1.08608627319336
11705,2016,0,1,1,37,129,8158,7678,230,0.94116205,0.028193185,100,9.09090909090909,100,0.0122577560951692,0,0.0130240554303799,0.10000006680829,0,0.00595804503234493,-2.65955114364624,-1.87979352474213,-2.33560705184937
11705,2017,0,2,2,37,129,8728,8330,193,0.954399633,0.022112741,100,4.76190476190476,100,0.0229144945635362,0,0.0240093156144584,0.100000142952379,0,0.0109839143310773,-3.7015323638916,-2.98631834983826,-3.31606459617615
11705,2018,0,5,5,37,129,9112,8592,258,0.942932397,0.028314311,100,1.96078431372549,100,0.0548720931508653,0,0.0581929912361355,0.100000373104399,0,0.0266228871849038,1.25183534622192,-0.0125594902783632,1.30093789100647
11800,2010,0,1,1,37,129,2587,2587,0,1,0,100,9.09090909090909,100,0.0386533183873836,0,0.0386533183873836,0.100000021185713,0,0.0176622712940635,-0.80967104434967,-0.412547916173935,-0.591003358364105
11800,2011,0,7,7,37,129,2519,2508,8,0.995633188,0.003175863,100,1.40845070422535,100,0.277877019570482,0,0.279095729835334,0.100000144401885,0,0.127523236562676,-0.431133627891541,-0.0305896494537592,-0.286392509937286
11800,2012,0,1,1,37,129,2504,2482,16,0.991214058,0.006389776,100,9.09090909090909,100,0.0399345074078511,0,0.0402884654123524,0.100000020506001,0,0.0184080910501256,-1.36466503143311,-1.34285795688629,-1.56956648826599
11800,2013,0,3,3,37,129,2511,2490,2,0.991636798,0.000796495,100,3.2258064516129,100,0.119469555175023,0,0.120477089273523,0.100000061689979,0,0.0550471713292807,1.21442401409149,-0.043077576905489,1.53145229816437
